År;Läkemedel;Region;Kön;Ålder;Antal patienter;Patienter/1000 invånare;Expedieringar/1000 invånare;Befolkning
2023;N06BA12 Lisdexamfetamin;Blekinge län;Båda könen;0­19;810;22,95;109,77;35292
2023;N06BA12 Lisdexamfetamin;Skåne län;Män;0­19;2423;14,09;66,95;171937
2023;N06BA12 Lisdexamfetamin;Skåne län;Kvinnor;0­19;1812;11,14;50,67;162595
2023;N06BA12 Lisdexamfetamin;Skåne län;Båda könen;0­19;4235;12,66;59,04;334532
2023;N06BA12 Lisdexamfetamin;Hallands län;Män;0­19;877;20,81;95,01;42153
2023;N06BA12 Lisdexamfetamin;Hallands län;Kvinnor;0­19;695;17,43;76,58;39869
2023;N06BA12 Lisdexamfetamin;Hallands län;Båda könen;0­19;1572;19,17;86,05;82022
2023;N06BA12 Lisdexamfetamin;Västra Götalands län;Män;0­19;2780;13,35;72,59;208226
2023;N06BA12 Lisdexamfetamin;Västra Götalands län;Kvinnor;0­19;1916;9,80;53,46;195568
2023;N06BA12 Lisdexamfetamin;Västra Götalands län;Båda könen;0­19;4696;11,63;63,33;403794
2023;N06BA12 Lisdexamfetamin;Värmlands län;Män;0­19;585;18,53;99,81;31571
2023;N06BA12 Lisdexamfetamin;Värmlands län;Kvinnor;0­19;479;16,25;83,49;29477
2023;N06BA12 Lisdexamfetamin;Värmlands län;Båda könen;0­19;1064;17,43;91,93;61048
2023;N06BA12 Lisdexamfetamin;Örebro län;Män;0­19;574;15,82;90,51;36283
2023;N06BA12 Lisdexamfetamin;Örebro län;Kvinnor;0­19;355;10,27;55,93;34576
2023;N06BA12 Lisdexamfetamin;Örebro län;Båda könen;0­19;929;13,11;73,64;70859
2023;N06BA12 Lisdexamfetamin;Västmanlands län;Män;0­19;663;19,58;83,93;33863
2023;N06BA12 Lisdexamfetamin;Västmanlands län;Kvinnor;0­19;486;15,42;64,94;31508
2023;N06BA12 Lisdexamfetamin;Västmanlands län;Båda könen;0­19;1149;17,58;74,77;65371
2023;N06BA12 Lisdexamfetamin;Dalarnas län;Män;0­19;673;20,44;102,94;32933
2023;N06BA12 Lisdexamfetamin;Dalarnas län;Kvinnor;0­19;487;15,50;78,14;31419
2023;N06BA12 Lisdexamfetamin;Dalarnas län;Båda könen;0­19;1160;18,03;90,83;64352
2023;N06BA12 Lisdexamfetamin;Gävleborgs län;Män;0­19;598;18,41;114,63;32479
2023;N06BA12 Lisdexamfetamin;Gävleborgs län;Kvinnor;0­19;403;13,08;79,44;30805
2023;N06BA12 Lisdexamfetamin;Gävleborgs län;Båda könen;0­19;1001;15,82;97,50;63284
2023;N06BA12 Lisdexamfetamin;Västernorrlands län;Män;0­19;310;11,24;57,46;27569
2023;N06BA12 Lisdexamfetamin;Västernorrlands län;Kvinnor;0­19;177;6,79;32,52;26079
2023;N06BA12 Lisdexamfetamin;Västernorrlands län;Båda könen;0­19;487;9,08;45,33;53648
2023;N06BA12 Lisdexamfetamin;Jämtlands län;Män;0­19;291;19,01;87,58;15311
2023;N06BA12 Lisdexamfetamin;Jämtlands län;Kvinnor;0­19;225;15,68;71,10;14345
2023;N06BA12 Lisdexamfetamin;Jämtlands län;Båda könen;0­19;516;17,40;79,61;29656
2023;N06BA12 Lisdexamfetamin;Västerbottens län;Män;0­19;509;16,15;82,03;31512
2023;N06BA12 Lisdexamfetamin;Västerbottens län;Kvinnor;0­19;429;14,52;72,51;29540
2023;N06BA12 Lisdexamfetamin;Västerbottens län;Båda könen;0­19;938;15,36;77,43;61052
2023;N06BA12 Lisdexamfetamin;Norrbottens län;Män;0­19;552;20,85;111,29;26472
2023;N06BA12 Lisdexamfetamin;Norrbottens län;Kvinnor;0­19;426;17,17;95,35;24813
2023;N06BA12 Lisdexamfetamin;Norrbottens län;Båda könen;0­19;978;19,07;103,58;51285
2022;C02AC02 Guanfacin;Riket;Män;0­19;8790;7,03;42,94;1250692
2022;C02AC02 Guanfacin;Riket;Kvinnor;0­19;3494;2,96;16,80;1179382
2022;C02AC02 Guanfacin;Riket;Båda könen;0­19;12284;5,05;30,25;2430074
2022;C02AC02 Guanfacin;Stockholms län;Män;0­19;2019;6,80;41,72;297024
2022;C02AC02 Guanfacin;Stockholms län;Kvinnor;0­19;773;2,76;15,75;280456
2022;C02AC02 Guanfacin;Stockholms län;Båda könen;0­19;2792;4,83;29,11;577480
2022;C02AC02 Guanfacin;Uppsala län;Män;0­19;498;10,52;59,20;47317
2022;C02AC02 Guanfacin;Uppsala län;Kvinnor;0­19;182;4,05;19,23;44932
2022;C02AC02 Guanfacin;Uppsala län;Båda könen;0­19;680;7,37;39,73;92249
2022;C02AC02 Guanfacin;Södermanlands län;Män;0­19;208;5,55;32,45;37477
2022;C02AC02 Guanfacin;Södermanlands län;Kvinnor;0­19;89;2,54;12,50;35054
2022;C02AC02 Guanfacin;Södermanlands län;Båda könen;0­19;297;4,09;22,80;72531
2022;C02AC02 Guanfacin;Östergötlands län;Män;0­19;366;6,55;42,54;55836
2022;C02AC02 Guanfacin;Östergötlands län;Kvinnor;0­19;118;2,25;14,54;52355
2022;C02AC02 Guanfacin;Östergötlands län;Båda könen;0­19;484;4,47;28,99;108191
2022;C02AC02 Guanfacin;Jönköpings län;Män;0­19;255;5,58;38,72;45661
2022;C02AC02 Guanfacin;Jönköpings län;Kvinnor;0­19;65;1,51;8,65;43137
2022;C02AC02 Guanfacin;Jönköpings län;Båda könen;0­19;320;3,60;24,11;88798
2022;C02AC02 Guanfacin;Kronobergs län;Män;0­19;113;4,48;30,97;25251
2022;C02AC02 Guanfacin;Kronobergs län;Kvinnor;0­19;29;1,22;7,59;23709
2022;C02AC02 Guanfacin;Kronobergs län;Båda könen;0­19;142;2,90;19,65;48960
2022;C02AC02 Guanfacin;Kalmar län;Män;0­19;142;5,10;30,95;27852
2022;C02AC02 Guanfacin;Kalmar län;Kvinnor;0­19;52;1,98;11,02;26313
2022;C02AC02 Guanfacin;Kalmar län;Båda könen;0­19;194;3,58;21,27;54165
2022;C02AC02 Guanfacin;Gotlands län;Män;0­19;93;14,31;70,96;6497
2022;C02AC02 Guanfacin;Gotlands län;Kvinnor;0­19;54;8,87;41,56;6088
2022;C02AC02 Guanfacin;Gotlands län;Båda könen;0­19;147;11,68;56,73;12585
2022;C02AC02 Guanfacin;Blekinge län;Män;0­19;190;10,34;54,58;18378
2022;C02AC02 Guanfacin;Blekinge län;Kvinnor;0­19;79;4,59;22,40;17229
2022;C02AC02 Guanfacin;Blekinge län;Båda könen;0­19;269;7,55;39,01;35607
2022;C02AC02 Guanfacin;Skåne län;Män;0­19;969;5,66;31,00;171271
2022;C02AC02 Guanfacin;Skåne län;Kvinnor;0­19;467;2,88;15,50;161973
2022;C02AC02 Guanfacin;Skåne län;Båda könen;0­19;1436;4,31;23,46;333244
2022;C02AC02 Guanfacin;Hallands län;Män;0­19;591;14,04;72,95;42085
2022;C02AC02 Guanfacin;Hallands län;Kvinnor;0­19;252;6,38;31,00;39519
2022;C02AC02 Guanfacin;Hallands län;Båda könen;0­19;843;10,33;52,63;81604
2022;C02AC02 Guanfacin;Västra Götalands län;Män;0­19;1356;6,54;41,50;207466
2022;C02AC02 Guanfacin;Västra Götalands län;Kvinnor;0­19;516;2,64;15,92;195269
2022;C02AC02 Guanfacin;Västra Götalands län;Båda könen;0­19;1872;4,65;29,10;402735
2022;C02AC02 Guanfacin;Värmlands län;Män;0­19;164;5,20;31,99;31541
2022;C02AC02 Guanfacin;Värmlands län;Kvinnor;0­19;65;2,20;13,80;29486
2022;C02AC02 Guanfacin;Värmlands län;Båda könen;0­19;229;3,75;23,20;61027
2022;C02AC02 Guanfacin;Örebro län;Män;0­19;258;7,09;45,36;36378
2022;C02AC02 Guanfacin;Örebro län;Kvinnor;0­19;110;3,18;20,01;34635
2022;C02AC02 Guanfacin;Örebro län;Båda könen;0­19;368;5,18;32,99;71013
2022;C02AC02 Guanfacin;Västmanlands län;Män;0­19;341;10,16;56,78;33567
2022;C02AC02 Guanfacin;Västmanlands län;Kvinnor;0­19;166;5,28;26,65;31411
2022;C02AC02 Guanfacin;Västmanlands län;Båda könen;0­19;507;7,80;42,21;64978
2022;C02AC02 Guanfacin;Dalarnas län;Män;0­19;237;7,17;39,03;33053
2022;C02AC02 Guanfacin;Dalarnas län;Kvinnor;0­19;103;3,26;16,30;31586
2022;C02AC02 Guanfacin;Dalarnas län;Båda könen;0­19;340;5,26;27,92;64639
2022;C02AC02 Guanfacin;Gävleborgs län;Män;0­19;257;7,84;61,77;32800
2022;C02AC02 Guanfacin;Gävleborgs län;Kvinnor;0­19;98;3,16;20,99;31010
2022;C02AC02 Guanfacin;Gävleborgs län;Båda könen;0­19;355;5,56;41,95;63810
2022;C02AC02 Guanfacin;Västernorrlands län;Män;0­19;136;4,87;30,17;27913
2022;C02AC02 Guanfacin;Västernorrlands län;Kvinnor;0­19;48;1,82;10,97;26337
2022;C02AC02 Guanfacin;Västernorrlands län;Båda könen;0­19;184;3,39;20,85;54250
2022;C02AC02 Guanfacin;Jämtlands län;Män;0­19;130;8,52;52,61;15262
2022;C02AC02 Guanfacin;Jämtlands län;Kvinnor;0­19;58;4,04;23,78;14341
2022;C02AC02 Guanfacin;Jämtlands län;Båda könen;0­19;188;6,35;38,64;29603
2022;C02AC02 Guanfacin;Västerbottens län;Män;0­19;200;6,37;40,20;31390
2022;C02AC02 Guanfacin;Västerbottens län;Kvinnor;0­19;72;2,43;13,93;29584
2022;C02AC02 Guanfacin;Västerbottens län;Båda könen;0­19;272;4,46;27,45;60974
2022;C02AC02 Guanfacin;Norrbottens län;Män;0­19;280;10,50;68,95;26673
2022;C02AC02 Guanfacin;Norrbottens län;Kvinnor;0­19;110;4,41;26,16;24958
2022;C02AC02 Guanfacin;Norrbottens län;Båda könen;0­19;390;7,55;48,27;51631
2022;N06BA02 Dexamfetamin;Riket;Män;0­19;1350;1,08;3,27;1250692
2022;N06BA02 Dexamfetamin;Riket;Kvinnor;0­19;816;0,69;2,01;1179382
2022;N06BA02 Dexamfetamin;Riket;Båda könen;0­19;2166;0,89;2,66;2430074
2022;N06BA02 Dexamfetamin;Stockholms län;Män;0­19;424;1,43;3,69;297024
2022;N06BA02 Dexamfetamin;Stockholms län;Kvinnor;0­19;303;1,08;2,92;280456
2022;N06BA02 Dexamfetamin;Stockholms län;Båda könen;0­19;727;1,26;3,31;577480
2022;N06BA02 Dexamfetamin;Uppsala län;Män;0­19;128;2,71;6,70;47317
2022;N06BA02 Dexamfetamin;Uppsala län;Kvinnor;0­19;63;1,40;3,27;44932
2022;N06BA02 Dexamfetamin;Uppsala län;Båda könen;0­19;191;2,07;5,03;92249
2022;N06BA02 Dexamfetamin;Södermanlands län;Män;0­19;40;1,07;3,39;37477
2022;N06BA02 Dexamfetamin;Södermanlands län;Kvinnor;0­19;22;0,63;2,25;35054
2022;N06BA02 Dexamfetamin;Södermanlands län;Båda könen;0­19;62;0,85;2,84;72531
2022;N06BA02 Dexamfetamin;Östergötlands län;Män;0­19;37;0,66;2,33;55836
2022;N06BA02 Dexamfetamin;Östergötlands län;Kvinnor;0­19;15;0,29;0,92;52355
2022;N06BA02 Dexamfetamin;Östergötlands län;Båda könen;0­19;52;0,48;1,65;108191
2022;N06BA02 Dexamfetamin;Jönköpings län;Män;0­19;27;0,59;2,12;45661
2022;N06BA02 Dexamfetamin;Jönköpings län;Kvinnor;0­19;12;0,28;0,72;43137
2022;N06BA02 Dexamfetamin;Jönköpings län;Båda könen;0­19;39;0,44;1,44;88798
2022;N06BA02 Dexamfetamin;Kronobergs län;Män;0­19;26;1,03;2,85;25251
2022;N06BA02 Dexamfetamin;Kronobergs län;Kvinnor;0­19;12;0,51;1,48;23709
2022;N06BA02 Dexamfetamin;Kronobergs län;Båda könen;0­19;38;0,78;2,19;48960
2022;N06BA02 Dexamfetamin;Kalmar län;Män;0­19;30;1,08;2,94;27852
2022;N06BA02 Dexamfetamin;Kalmar län;Kvinnor;0­19;19;0,72;1,86;26313
2022;N06BA02 Dexamfetamin;Kalmar län;Båda könen;0­19;49;0,90;2,42;54165
2022;N06BA02 Dexamfetamin;Gotlands län;Män;0­19;7;1,08;2,46;6497
2022;N06BA02 Dexamfetamin;Gotlands län;Kvinnor;0­19;7;1,15;2,30;6088
2022;N06BA02 Dexamfetamin;Gotlands län;Båda könen;0­19;14;1,11;2,38;12585
2022;N06BA02 Dexamfetamin;Blekinge län;Män;0­19;45;2,45;9,69;18378
2022;N06BA02 Dexamfetamin;Blekinge län;Kvinnor;0­19;29;1,68;5,34;17229
2022;N06BA02 Dexamfetamin;Blekinge län;Båda könen;0­19;74;2,08;7,58;35607
2022;N06BA02 Dexamfetamin;Skåne län;Män;0­19;78;0,46;1,75;171271
2022;N06BA02 Dexamfetamin;Skåne län;Kvinnor;0­19;45;0,28;0,81;161973
2022;N06BA02 Dexamfetamin;Skåne län;Båda könen;0­19;123;0,37;1,29;333244
2022;N06BA02 Dexamfetamin;Hallands län;Män;0­19;62;1,47;4,09;42085
2022;N06BA02 Dexamfetamin;Hallands län;Kvinnor;0­19;52;1,32;3,87;39519
2022;N06BA02 Dexamfetamin;Hallands län;Båda könen;0­19;114;1,40;3,98;81604
2022;N06BA02 Dexamfetamin;Västra Götalands län;Män;0­19;139;0,67;2,39;207466
2022;N06BA02 Dexamfetamin;Västra Götalands län;Kvinnor;0­19;74;0,38;1,34;195269
2022;N06BA02 Dexamfetamin;Västra Götalands län;Båda könen;0­19;213;0,53;1,88;402735
2022;N06BA02 Dexamfetamin;Värmlands län;Män;0­19;29;0,92;3,04;31541
2022;N06BA02 Dexamfetamin;Värmlands län;Kvinnor;0­19;11;0,37;1,15;29486
2022;N06BA02 Dexamfetamin;Värmlands län;Båda könen;0­19;40;0,66;2,13;61027
2022;N06BA02 Dexamfetamin;Örebro län;Män;0­19;26;0,71;2,53;36378
2022;N06BA02 Dexamfetamin;Örebro län;Kvinnor;0­19;12;0,35;1,04;34635
2022;N06BA02 Dexamfetamin;Örebro län;Båda könen;0­19;38;0,54;1,80;71013
2022;N06BA02 Dexamfetamin;Västmanlands län;Män;0­19;42;1,25;4,08;33567
2022;N06BA02 Dexamfetamin;Västmanlands län;Kvinnor;0­19;19;0,60;1,75;31411
2022;N06BA02 Dexamfetamin;Västmanlands län;Båda könen;0­19;61;0,94;2,95;64978
2022;N06BA02 Dexamfetamin;Dalarnas län;Män;0­19;39;1,18;3,18;33053
2022;N06BA02 Dexamfetamin;Dalarnas län;Kvinnor;0­19;24;0,76;3,32;31586
2022;N06BA02 Dexamfetamin;Dalarnas län;Båda könen;0­19;63;0,97;3,25;64639
2022;N06BA02 Dexamfetamin;Gävleborgs län;Män;0­19;39;1,19;4,15;32800
2022;N06BA02 Dexamfetamin;Gävleborgs län;Kvinnor;0­19;16;0,52;0,87;31010
2022;N06BA02 Dexamfetamin;Gävleborgs län;Båda könen;0­19;55;0,86;2,55;63810
2022;N06BA02 Dexamfetamin;Västernorrlands län;Män;0­19;9;0,32;1,04;27913
2022;N06BA02 Dexamfetamin;Västernorrlands län;Kvinnor;0­19;4;0,15;0,87;26337
2022;N06BA02 Dexamfetamin;Västernorrlands län;Båda könen;0­19;13;0,24;0,96;54250
2022;N06BA02 Dexamfetamin;Jämtlands län;Män;0­19;31;2,03;5,70;15262
2022;N06BA02 Dexamfetamin;Jämtlands län;Kvinnor;0­19;23;1,60;4,46;14341
2022;N06BA02 Dexamfetamin;Jämtlands län;Båda könen;0­19;54;1,82;5,10;29603
2022;N06BA02 Dexamfetamin;Västerbottens län;Män;0­19;77;2,45;7,14;31390
2022;N06BA02 Dexamfetamin;Västerbottens län;Kvinnor;0­19;38;1,28;3,55;29584
2022;N06BA02 Dexamfetamin;Västerbottens län;Båda könen;0­19;115;1,89;5,40;60974
2022;N06BA02 Dexamfetamin;Norrbottens län;Män;0­19;16;0,60;2,02;26673
2022;N06BA02 Dexamfetamin;Norrbottens län;Kvinnor;0­19;12;0,48;1,56;24958
2022;N06BA02 Dexamfetamin;Norrbottens län;Båda könen;0­19;28;0,54;1,80;51631
2022;N06BA04 Metylfenidat;Riket;Män;0­19;36448;29,14;179,61;1250692
2022;N06BA04 Metylfenidat;Riket;Kvinnor;0­19;20730;17,58;94,82;1179382
2022;N06BA04 Metylfenidat;Riket;Båda könen;0­19;57178;23,53;138,46;2430074
2022;N06BA04 Metylfenidat;Stockholms län;Män;0­19;9857;33,19;192,24;297024
2022;N06BA04 Metylfenidat;Stockholms län;Kvinnor;0­19;5935;21,16;107,83;280456
2022;N06BA04 Metylfenidat;Stockholms län;Båda könen;0­19;15792;27,35;151,25;577480
2022;N06BA04 Metylfenidat;Uppsala län;Män;0­19;1441;30,45;180,99;47317
2022;N06BA04 Metylfenidat;Uppsala län;Kvinnor;0­19;818;18,21;93,50;44932
2022;N06BA04 Metylfenidat;Uppsala län;Båda könen;0­19;2259;24,49;138,38;92249
2022;N06BA04 Metylfenidat;Södermanlands län;Män;0­19;1086;28,98;162,05;37477
2022;N06BA04 Metylfenidat;Södermanlands län;Kvinnor;0­19;686;19,57;91,77;35054
2022;N06BA04 Metylfenidat;Södermanlands län;Båda könen;0­19;1772;24,43;128,08;72531
2022;N06BA04 Metylfenidat;Östergötlands län;Män;0­19;1307;23,41;142,88;55836
2022;N06BA04 Metylfenidat;Östergötlands län;Kvinnor;0­19;653;12,47;67,18;52355
2022;N06BA04 Metylfenidat;Östergötlands län;Båda könen;0­19;1960;18,12;106,25;108191
2022;N06BA04 Metylfenidat;Jönköpings län;Män;0­19;1145;25,08;150,48;45661
2022;N06BA04 Metylfenidat;Jönköpings län;Kvinnor;0­19;591;13,70;70,77;43137
2022;N06BA04 Metylfenidat;Jönköpings län;Båda könen;0­19;1736;19,55;111,76;88798
2022;N06BA04 Metylfenidat;Kronobergs län;Män;0­19;672;26,61;185,38;25251
2022;N06BA04 Metylfenidat;Kronobergs län;Kvinnor;0­19;343;14,47;88,57;23709
2022;N06BA04 Metylfenidat;Kronobergs län;Båda könen;0­19;1015;20,73;138,50;48960
2022;N06BA04 Metylfenidat;Kalmar län;Män;0­19;688;24,70;155,43;27852
2022;N06BA04 Metylfenidat;Kalmar län;Kvinnor;0­19;376;14,29;79,88;26313
2022;N06BA04 Metylfenidat;Kalmar län;Båda könen;0­19;1064;19,64;118,73;54165
2022;N06BA04 Metylfenidat;Gotlands län;Män;0­19;266;40,94;192,24;6497
2022;N06BA04 Metylfenidat;Gotlands län;Kvinnor;0­19;180;29,57;132,39;6088
2022;N06BA04 Metylfenidat;Gotlands län;Båda könen;0­19;446;35,44;163,29;12585
2022;N06BA04 Metylfenidat;Blekinge län;Män;0­19;530;28,84;172,71;18378
2022;N06BA04 Metylfenidat;Blekinge län;Kvinnor;0­19;345;20,02;100,18;17229
2022;N06BA04 Metylfenidat;Blekinge län;Båda könen;0­19;875;24,57;137,61;35607
2022;N06BA04 Metylfenidat;Skåne län;Män;0­19;4207;24,56;138,06;171271
2022;N06BA04 Metylfenidat;Skåne län;Kvinnor;0­19;2405;14,85;76,91;161973
2022;N06BA04 Metylfenidat;Skåne län;Båda könen;0­19;6612;19,84;108,34;333244
2022;N06BA04 Metylfenidat;Hallands län;Män;0­19;1750;41,58;245,69;42085
2022;N06BA04 Metylfenidat;Hallands län;Kvinnor;0­19;1060;26,82;138,79;39519
2022;N06BA04 Metylfenidat;Hallands län;Båda könen;0­19;2810;34,43;193,92;81604
2022;N06BA04 Metylfenidat;Västra Götalands län;Män;0­19;5303;25,56;173,15;207466
2022;N06BA04 Metylfenidat;Västra Götalands län;Kvinnor;0­19;2789;14,28;81,72;195269
2022;N06BA04 Metylfenidat;Västra Götalands län;Båda könen;0­19;8092;20,09;128,82;402735
2022;N06BA04 Metylfenidat;Värmlands län;Män;0­19;844;26,76;182,24;31541
2022;N06BA04 Metylfenidat;Värmlands län;Kvinnor;0­19;453;15,36;97,67;29486
2022;N06BA04 Metylfenidat;Värmlands län;Båda könen;0­19;1297;21,25;141,38;61027
2022;N06BA04 Metylfenidat;Örebro län;Män;0­19;1051;28,89;210,18;36378
2022;N06BA04 Metylfenidat;Örebro län;Kvinnor;0­19;523;15,10;92,88;34635
2022;N06BA04 Metylfenidat;Örebro län;Båda könen;0­19;1574;22,16;152,97;71013
2022;N06BA04 Metylfenidat;Västmanlands län;Män;0­19;1150;34,26;178,06;33567
2022;N06BA04 Metylfenidat;Västmanlands län;Kvinnor;0­19;695;22,13;107,03;31411
2022;N06BA04 Metylfenidat;Västmanlands län;Båda könen;0­19;1845;28,39;143,73;64978
2022;N06BA04 Metylfenidat;Dalarnas län;Män;0­19;1241;37,55;240,49;33053
2022;N06BA04 Metylfenidat;Dalarnas län;Kvinnor;0­19;760;24,06;138,64;31586
2022;N06BA04 Metylfenidat;Dalarnas län;Båda könen;0­19;2001;30,96;190,72;64639
2022;N06BA04 Metylfenidat;Gävleborgs län;Män;0­19;1132;34,51;264,42;32800
2022;N06BA04 Metylfenidat;Gävleborgs län;Kvinnor;0­19;626;20,19;131,73;31010
2022;N06BA04 Metylfenidat;Gävleborgs län;Båda könen;0­19;1758;27,55;199,94;63810
2022;N06BA04 Metylfenidat;Västernorrlands län;Män;0­19;622;22,28;136,35;27913
2022;N06BA04 Metylfenidat;Västernorrlands län;Kvinnor;0­19;303;11,50;59,23;26337
2022;N06BA04 Metylfenidat;Västernorrlands län;Båda könen;0­19;925;17,05;98,91;54250
2022;N06BA04 Metylfenidat;Jämtlands län;Män;0­19;391;25,62;147,69;15262
2022;N06BA04 Metylfenidat;Jämtlands län;Kvinnor;0­19;260;18,13;90,30;14341
2022;N06BA04 Metylfenidat;Jämtlands län;Båda könen;0­19;651;21,99;119,89;29603
2022;N06BA04 Metylfenidat;Västerbottens län;Män;0­19;934;29,75;194,90;31390
2022;N06BA04 Metylfenidat;Västerbottens län;Kvinnor;0­19;486;16,43;92,52;29584
2022;N06BA04 Metylfenidat;Västerbottens län;Båda könen;0­19;1420;23,29;145,23;60974
2022;N06BA04 Metylfenidat;Norrbottens län;Män;0­19;864;32,39;196,90;26673
2022;N06BA04 Metylfenidat;Norrbottens län;Kvinnor;0­19;506;20,27;109,54;24958
2022;N06BA04 Metylfenidat;Norrbottens län;Båda könen;0­19;1370;26,53;154,67;51631
2022;N06BA09 Atomoxetin;Riket;Män;0­19;6351;5,08;32,23;1250692
2022;N06BA09 Atomoxetin;Riket;Kvinnor;0­19;3509;2,98;16,84;1179382
2022;N06BA09 Atomoxetin;Riket;Båda könen;0­19;9860;4,06;24,76;2430074
2022;N06BA09 Atomoxetin;Stockholms län;Män;0­19;1581;5,32;33,22;297024
2022;N06BA09 Atomoxetin;Stockholms län;Kvinnor;0­19;901;3,21;18,19;280456
2022;N06BA09 Atomoxetin;Stockholms län;Båda könen;0­19;2482;4,30;25,92;577480
2022;N06BA09 Atomoxetin;Uppsala län;Män;0­19;201;4,25;24,92;47317
2022;N06BA09 Atomoxetin;Uppsala län;Kvinnor;0­19;98;2,18;11,77;44932
2022;N06BA09 Atomoxetin;Uppsala län;Båda könen;0­19;299;3,24;18,52;92249
2022;N06BA09 Atomoxetin;Södermanlands län;Män;0­19;306;8,17;53,66;37477
2022;N06BA09 Atomoxetin;Södermanlands län;Kvinnor;0­19;166;4,74;26,99;35054
2022;N06BA09 Atomoxetin;Södermanlands län;Båda könen;0­19;472;6,51;40,77;72531
2022;N06BA09 Atomoxetin;Östergötlands län;Män;0­19;325;5,82;38,97;55836
2022;N06BA09 Atomoxetin;Östergötlands län;Kvinnor;0­19;198;3,78;23,26;52355
2022;N06BA09 Atomoxetin;Östergötlands län;Båda könen;0­19;523;4,83;31,37;108191
2022;N06BA09 Atomoxetin;Jönköpings län;Män;0­19;203;4,45;29,13;45661
2022;N06BA09 Atomoxetin;Jönköpings län;Kvinnor;0­19;85;1,97;10,71;43137
2022;N06BA09 Atomoxetin;Jönköpings län;Båda könen;0­19;288;3,24;20,18;88798
2022;N06BA09 Atomoxetin;Kronobergs län;Män;0­19;167;6,61;44,24;25251
2022;N06BA09 Atomoxetin;Kronobergs län;Kvinnor;0­19;93;3,92;23,70;23709
2022;N06BA09 Atomoxetin;Kronobergs län;Båda könen;0­19;260;5,31;34,29;48960
2022;N06BA09 Atomoxetin;Kalmar län;Män;0­19;141;5,06;30,41;27852
2022;N06BA09 Atomoxetin;Kalmar län;Kvinnor;0­19;66;2,51;13,91;26313
2022;N06BA09 Atomoxetin;Kalmar län;Båda könen;0­19;207;3,82;22,39;54165
2022;N06BA09 Atomoxetin;Gotlands län;Män;0­19;72;11,08;70,19;6497
2022;N06BA09 Atomoxetin;Gotlands län;Kvinnor;0­19;50;8,21;41,39;6088
2022;N06BA09 Atomoxetin;Gotlands län;Båda könen;0­19;122;9,69;56,26;12585
2022;N06BA09 Atomoxetin;Blekinge län;Män;0­19;94;5,11;33,90;18378
2022;N06BA09 Atomoxetin;Blekinge län;Kvinnor;0­19;59;3,42;16,54;17229
2022;N06BA09 Atomoxetin;Blekinge län;Båda könen;0­19;153;4,30;25,50;35607
2022;N06BA09 Atomoxetin;Skåne län;Män;0­19;833;4,86;29,12;171271
2022;N06BA09 Atomoxetin;Skåne län;Kvinnor;0­19;412;2,54;13,89;161973
2022;N06BA09 Atomoxetin;Skåne län;Båda könen;0­19;1245;3,74;21,72;333244
2022;N06BA09 Atomoxetin;Hallands län;Män;0­19;255;6,06;34,43;42085
2022;N06BA09 Atomoxetin;Hallands län;Kvinnor;0­19;180;4,55;21,56;39519
2022;N06BA09 Atomoxetin;Hallands län;Båda könen;0­19;435;5,33;28,20;81604
2022;N06BA09 Atomoxetin;Västra Götalands län;Män;0­19;883;4,26;27,97;207466
2022;N06BA09 Atomoxetin;Västra Götalands län;Kvinnor;0­19;477;2,44;14,69;195269
2022;N06BA09 Atomoxetin;Västra Götalands län;Båda könen;0­19;1360;3,38;21,53;402735
2022;N06BA09 Atomoxetin;Värmlands län;Män;0­19;45;1,43;9,16;31541
2022;N06BA09 Atomoxetin;Värmlands län;Kvinnor;0­19;29;0,98;5,49;29486
2022;N06BA09 Atomoxetin;Värmlands län;Båda könen;0­19;74;1,21;7,39;61027
2022;N06BA09 Atomoxetin;Örebro län;Män;0­19;141;3,88;23,56;36378
2022;N06BA09 Atomoxetin;Örebro län;Kvinnor;0­19;88;2,54;17,06;34635
